stage,Endothelial,Epithelial,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,8.17,0
72hpf,1.07,2.14,0,0,8.56,0
21Day,0,1.34,2.68,0,5.35,0
3Month,0,4.16,2.24,0.32,0,1.28
22Month,0,5.47,2.73,0,0,0
