stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8.17,0,0,0,0,40.86,0,0,4.09
72hpf,2.14,0,0,0,6.42,47.07,0,1.07,18.19
21Day,5.35,2.68,0,1.34,10.71,33.46,0,2.68,10.71
3Month,12.16,0,0.96,0.96,0,0.64,0,17.92,1.92
22Month,51.93,0,1.64,1.09,1.09,2.73,5.47,10.93,3.28
