stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,2.14,0,0,0,1.07,0,0
21Day,4.02,1.34,0,0,1.34,0,0
3Month,100.14,1.6,3.84,1.28,0,0,0.64
22Month,109.88,0.55,0,0,0,0.55,1.09
