stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,20.43,241.1,4.09,0,167.54,294.22,1180.97,8.17,8.17,155.28
72hpf,13.91,588.39,35.3,6.42,40.65,99.49,805.55,11.77,29.95,256.75
21Day,12.05,701.39,104.41,34.8,163.3,179.36,629.11,1.34,66.93,439.04
3Month,62.71,5251.01,18.56,1813.79,573.99,166.05,206.05,5.12,179.49,580.71
22Month,116.44,5773.22,15.31,335.65,787.73,65.05,483.79,260.21,143.77,382.11
