stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,8.17,4.09,0,0
72hpf,0,0,0,2.14,1.07,0,2.14
21Day,0,0,0,0,5.35,0,0
3Month,1.6,6.4,0.64,0,0,0,0.32
22Month,1.09,0,0,0,0,0.55,0
