stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,57.21,0,0,0,0,4.09,0,0,0
72hpf,34.23,0,0,0,1.07,4.28,0,0,27.81
21Day,2.68,1.34,0,1.34,0,1.34,0,0,69.6
3Month,40.95,0.64,1.28,8,1.6,0.32,0,0.64,104.94
22Month,97.3,0.55,2.19,6.01,1.09,0.55,1.64,0.55,124.09
