stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,4.09,0,0,0,0,8.17,12.26
72hpf,3.21,0,0,0,0,5.35,33.16
21Day,5.35,5.35,0,0,10.71,8.03,21.42
3Month,1.92,0,0.32,0.32,0.32,0,0
22Month,0,0,0,0,0,2.19,1.64
