stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,4.09,0,4.09
72hpf,0,0,1.07,0,0,0,2.14
21Day,1.34,0,1.34,1.34,0,1.34,1.34
3Month,8.32,1.28,2.24,0.96,0.32,0.32,0.64
22Month,9.84,0.55,0.55,0,0.55,0,0.55
