stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,0,4.09
72hpf,2.14,0,0,0,3.21,0
21Day,2.68,0,0,1.34,1.34,0
3Month,2.88,0,0.96,0,0,0
22Month,7.65,1.09,0.55,0,0,0
