stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,4.09,32.69,0,0,8.17
72hpf,9.63,1.07,0,0,7.49,32.09,0,0,51.35
21Day,10.71,2.68,0,1.34,1.34,26.77,0,0,49.53
3Month,5.44,0,0.96,1.6,0.96,0.64,0,0.32,6.08
22Month,10.39,0,0.55,2.19,0.55,0.55,1.64,0,6.01
