stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,11.77,0,0,0,1.07,0,1.07
21Day,13.39,1.34,1.34,1.34,5.35,0,1.34
3Month,12.48,0,6.4,0.32,0,0.32,0
22Month,4.37,0,2.73,0,0,0,0.55
