stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,61.3,57.21,0,0
72hpf,3.21,1.07,0,0,10.7,23.54,0,1.07
21Day,1.34,0,2.68,0,18.74,16.06,0,4.02
3Month,3.2,0.32,0.64,0.32,0,0.64,0.32,0
22Month,1.64,0,12.03,0.55,0,0,0,0.55
