stage,Endothelial,Epithelial,Immune,Muscle,Neuron,Other,Stromal
24hpf,4.09,8.17,0,0,16.35,0,0
72hpf,1.07,16.05,0,2.14,38.51,0,4.28
21Day,1.34,41.49,0,1.34,20.08,0,8.03
3Month,0,8.32,0.64,1.6,0.64,0,2.56
22Month,0,2.73,0.55,0.55,0.55,1.64,1.09
