stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,3.21,0,0,0,3.21,0,0
21Day,1.34,8.03,0,1.34,1.34,2.68,1.34,1.34
3Month,2.56,185.25,45.11,9.6,0.32,8.32,0.64,3.52
22Month,1.64,41,6.01,3.28,0,14.76,2.19,1.09
