stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,4.09,0,0,4.09,0,151.2,0,28.6
72hpf,1.07,7.49,0,0,0,3.21,18.19,0,0
21Day,0,4.02,1.34,0,0,0,10.71,0,9.37
3Month,0,7.36,0,0.32,0.96,0.32,0,0.64,1.28
22Month,0,9.29,0.55,0.55,1.64,0,0,1.09,0
