stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,0,0,0,4.09,0,0,0
72hpf,3.21,0,0,0,0,1.07,5.35,0,0
21Day,14.72,2.68,0,1.34,0,0,0,0,0
3Month,138.86,0.64,0.96,1.28,1.28,0,0.32,1.6,2.88
22Month,26.24,0,0,0.55,0,0,3.28,0,1.64
