stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,24.52,0,0,0,0,8.17,0,8.17
72hpf,7.49,1.07,0,0,0,6.42,1.07,22.47
21Day,5.35,1.34,0,0,0,1.34,0,17.4
3Month,33.27,0,3.2,6.4,2.24,0.64,0.32,34.55
22Month,17.49,0,0.55,2.19,0,0.55,0,3.28
