stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,4.09,4.09,8.17,0,0,0
72hpf,5.35,2.14,0,0,0,9.63,1.07,0,5.35
21Day,13.39,8.03,2.68,2.68,6.69,8.03,0,0,5.35
3Month,26.24,0.32,3.84,8,0.32,0.32,0,0.32,1.92
22Month,44.83,0,0.55,6.01,1.09,0,1.64,0,0
