stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,24.52,0,16.35,0,0,0,0,0
72hpf,0,27.81,0,3.21,0,0,0,1.07,1.07
21Day,0,153.93,0,16.06,5.35,6.69,0,4.02,1.34
3Month,0.64,57.59,1.92,4.16,0.32,0,0,0.64,0.96
22Month,1.09,83.64,0,6.56,1.09,1.09,2.19,0,0
