stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,28.6,0,0,4.09,12.26,0,0,0
72hpf,0,8.56,0,1.07,70.61,8.56,0,1.07,2.14
21Day,0,22.76,0,1.34,16.06,2.68,0,1.34,0
3Month,0.32,15.36,0.96,2.56,1.92,0.32,0,0.96,0.32
22Month,0.55,38.81,1.09,6.01,0.55,1.64,1.09,0.55,1.64
