stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,28.6,0,20.43,0,0,0
72hpf,0,3.21,0,7.49,0,6.42,0,0,0
21Day,2.68,1.34,0,9.37,1.34,2.68,0,0,2.68
3Month,0.96,29.12,3.2,20.8,1.28,1.92,0,0.96,1.6
22Month,1.64,34.99,0,14.76,0,0.55,3.28,0,3.83
