stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,331,0,0,388.21,16.35,617.05,0,0,65.38
72hpf,39.58,328.43,40.65,0,52.42,6.42,266.38,19.26,1.07,124.1
21Day,16.06,667.93,350.7,4.02,386.84,100.39,216.84,4.02,179.36,203.46
3Month,234.84,3195.97,214.69,322.51,601.82,243.8,42.55,2.56,868.98,115.18
22Month,520.96,4550.9,554.85,41,1111.9,139.4,43.19,65.05,1007.48,116.44
