stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,135.86,1.07,0,0,2.14,10.7,0,3.21
21Day,779.03,6.69,0,6.69,8.03,34.8,5.35,40.16
3Month,6.4,0,0.96,2.24,0,0,0,0.32
22Month,1.09,0,0,0,0,0,0,0
