stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,81.73,4.09,0,0,85.81,0,0,0,0,4.09
72hpf,96.28,128.37,2.14,0,21.4,0,34.23,0,0,8.56
21Day,73.62,20.08,6.69,0,127.16,5.35,16.06,0,8.03,20.08
3Month,239,210.21,13.12,35.19,2526.32,392.26,4.48,0,26.88,131.5
22Month,310.5,217.02,34.44,11.48,5255.54,75.44,15.31,20.77,9.84,67.79
