stage,Epithelial,Germ,Immune,Neuron,Secretory,Stromal
24hpf,0,0,0,4.09,0,0
72hpf,2.14,0,0,0,0,0
21Day,2.68,0,0,0,1.34,0
3Month,3.2,0.32,0,0,0,0.32
22Month,6.56,0,0.55,0,0,0
