stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
21Day,0,0,0,1.34,1.34,0,0,1.34
3Month,15.68,19.2,2.88,2.88,0,0,0.32,1.92
22Month,22.96,1.09,2.19,2.19,0,1.09,0,1.09
