stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,12.26,0
72hpf,4.28,2.14,0,1.07,239.63,7.49
21Day,2.68,0,2.68,1.34,65.59,4.02
