stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,8.17,0,4.09,0,0
3Month,15.04,0.96,200.93,1.92,0,0.64,0.96
22Month,1.64,0,103.86,0.55,0.55,0,0
