stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,12.26,0,0,0
72hpf,0,1.07,0,0,0,0,0,0,2.14
21Day,0,4.02,1.34,20.08,0,2.68,0,0,1.34
3Month,0,8.96,52.47,6.4,0.32,1.28,0,0.96,0.64
22Month,0.55,22.41,29.52,1.09,0,1.09,0.55,0.55,0.55
