stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,20.43,0,98.07,0,0,4.09
72hpf,2.14,36.37,12.84,0,4.28,8.56,1431.38,0,3.21,24.61
21Day,1.34,26.77,16.06,0,13.39,2.68,566.2,0,12.05,24.09
3Month,0.32,3.84,0,1.28,1.6,0,6.08,0,0.64,1.28
22Month,0,8.2,0,0,5.47,0,21.87,0.55,1.64,1.64
