stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
72hpf,0,0,0,0,1.07,0
21Day,1.34,0,2.68,0,0,2.68
3Month,1.92,0.32,0.32,0.64,0,0.96
22Month,3.83,0,1.64,0,0.55,0
