stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,16.35,0,12.26,0,163.46,0,0,16.35
72hpf,3.21,53.49,7.49,0,5.35,120.89,2.14,1.07,27.81
21Day,6.69,113.78,21.42,30.79,17.4,76.3,0,12.05,50.86
22Month,2.19,12.03,0,2.19,1.64,1.64,0.55,0,0
