stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,4.09,16.35,0,4.09
72hpf,2.14,0,0,0,1.07,50.28,0,0
21Day,1.34,1.34,0,0,1.34,14.72,0,0
3Month,3.2,0,0.96,0.64,0,0.64,0.32,0.32
22Month,2.19,0,0,0.55,0,0,0,0
