stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,12.26,0,0,0
72hpf,47.07,8.56,0,0,1.07,46,0,1.07,6.42
21Day,64.25,5.35,0,64.25,5.35,21.42,5.35,4.02,10.71
3Month,37.11,0.32,23.04,8.32,0.32,0.64,0,0.32,2.56
22Month,14.21,0,15.31,2.19,0,0,1.09,0.55,0.55
