stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,482.2,0,0,118.51,0,69.47,8.17,8.17,8.17
72hpf,14.98,402.24,1.07,0,2.14,10.7,35.3,86.65,16.05,4.28
21Day,1.34,412.27,8.03,0,16.06,14.72,20.08,1.34,28.11,9.37
3Month,52.47,12495.94,24,56.63,353.86,138.22,49.59,14.08,271.96,99.18
22Month,67.79,12698.79,33.35,10.93,270.59,56.85,24.05,241.07,91.84,62.87
