stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,8.17,0,0,0
72hpf,0,0,0,0,1.07,0,0,2.14
21Day,5.35,0,0,1.34,0,0,0,0
3Month,3.84,9.92,1.6,0.64,0.32,0,0.32,0
22Month,6.01,20.23,1.09,0,0,0.55,0,2.19
