stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,8.17,0,0,0,4.09,73.56,4.09,20.43
72hpf,0,8.56,0,0,0,2.14,60.98,1.07,17.12
21Day,1.34,16.06,10.71,0,1.34,6.69,57.56,0,20.08
3Month,0,0.64,0,0.32,0,0,0,0,0
22Month,0,5.47,0,0,0.55,0.55,0,0,2.19
