stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,4.09,0,0,0,0,0,0,0
72hpf,0,1.07,0,0,0,0,1.07,0,16.05
21Day,0,1.34,0,48.19,6.69,8.03,0,1.34,12.05
3Month,0.32,1.92,0.96,16.32,0,0,0,0,0.96
22Month,0,0,0,2.19,0,0,0,0,0
