stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,196.84,0,0,2.14,10.7,0,0,0
21Day,133.85,0,1.34,0,9.37,1.34,0,1.34
3Month,80.31,6.72,0.96,0,0,0,1.6,0.96
22Month,25.15,6.01,0.55,0,0,0,0,0
