stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,4.09,0,0
72hpf,0,2.14,0,0,0,12.84,0,0,2.14
21Day,0,1.34,0,0,0,2.68,0,0,1.34
3Month,1.92,47.99,18.24,3.84,1.28,0.64,0,1.92,7.04
22Month,1.09,37.17,4.92,6.01,0.55,1.09,2.73,0.55,1.09
