stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,8.17,0,0,0,0,0,0,0
72hpf,1.07,0,0,0,0,2.14,0,0
21Day,8.03,0,0,1.34,1.34,0,0,0
3Month,75.51,0.32,1.92,7.68,1.6,0,1.6,1.28
22Month,79.81,0.55,0.55,7.65,0,0,0.55,0.55
