stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,8.17,0,0,4.09,551.66,0,0
72hpf,0,9.63,3.21,0,2.14,492.1,0,12.84
21Day,0,10.71,4.02,1.34,0,129.84,5.35,1.34
