stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,32.69,0,0,16.35,0,98.07,12.26,0,8.17
72hpf,25.67,1.07,0,2.14,0,16.05,0,1.07,1.07
21Day,36.14,0,0,21.42,2.68,18.74,0,0,8.03
3Month,28.48,0.64,0,13.12,0.96,0.96,0,0.64,3.84
22Month,37.17,0.55,1.09,8.75,0.55,1.09,1.09,0,3.28
