stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,4.09,0,20.43,0,0
72hpf,0,1.07,0,0,0,1.07,16.05,0,1.07
21Day,0,1.34,5.35,0,0,0,2.68,1.34,0
3Month,0.32,6.08,0,5.44,0.64,0.32,0.64,0.32,0.64
22Month,0,5.47,0,0.55,0.55,0,0,0,0.55
