stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,4.09,0,4.09,0,0
72hpf,5.35,0,0,1.07,0,17.12,0,5.35
21Day,0,1.34,0,0,2.68,1.34,0,0
3Month,3.84,0.32,1.6,0.32,0.32,0,0.32,0.32
22Month,2.73,0.55,0,1.64,0,0.55,0,0
