stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,6186.82,52681.93,1671.34,0,29601.91,21882.7,412064.86,9043.21,608.87,68475.88
72hpf,5099.69,91562.35,7065.97,160.47,8371.12,19074.38,193168.98,5403.52,3897.25,72198.06
21Day,1390.74,115761.7,28782.48,239.6,28649.96,27041.05,41190.68,99.05,6249.61,82507.18
3Month,2865.15,444159.38,4570.48,17831.73,65464.19,6492.73,2312.59,354.5,7580.24,66666.56
22Month,3944.66,1248492.53,6681.76,5792.35,68481.61,3547.79,4026.66,30719.26,3541.23,82914.94
