stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,4.09,0,0,0,0,8.17,0,4.09
72hpf,0,7.49,0,0,0,1.07,8.56,1.07,2.14
21Day,0,9.37,4.02,1.34,4.02,1.34,4.02,0,8.03
3Month,0.32,3.84,0,0,4.16,0.32,0,0,1.28
22Month,0,0.55,0,0,3.83,0,0,0,0.55
