stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,4.09,0,0,0,4.09,0,0,4.09
72hpf,0,6.42,0,1.07,0,13.91,0,0,1.07
21Day,0,12.05,0,5.35,2.68,2.68,1.34,0,1.34
3Month,1.92,49.91,3.84,20.16,1.92,4.48,0,1.92,9.92
22Month,2.19,21.32,0,16.95,0,2.73,6.56,0.55,2.19
