stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,20.43,4.09,12.26
72hpf,5.35,0,0,1.07,20.33,4.28,1.07
21Day,5.35,0,0,1.34,9.37,4.02,4.02
3Month,25.6,85.43,2.56,0.32,3.84,9.6,8
22Month,10.93,3.83,1.09,0.55,0.55,9.29,3.28
