stage,Epithelial,Erythroid,Germ,Immune,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,4.09,0,0
72hpf,0,0,0,0,5.35,0,0
21Day,1.34,0,0,0,6.69,0,0
3Month,34.23,0.32,107.82,4.16,0,0.64,0.64
22Month,1.09,0,1.64,1.09,0,0,0
