stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,4.09,0,4.09,0,0
72hpf,0,1.07,0,0,0,0,4.28,0,0
21Day,0,1.34,1.34,0,0,0,4.02,0,1.34
3Month,0.32,14.4,0,5.12,3.84,0.32,0.32,0,1.6
22Month,0,7.11,0,1.09,0,0,0,0.55,1.09
