stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,4.09,0,0,4.09,16.35,0
72hpf,1.07,0,0,0,12.84,4.28
21Day,0,0,2.68,0,16.06,2.68
3Month,1.28,0.64,1.6,0,0,0.32
22Month,4.37,0,1.64,0,0,0.55
