stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,4.09,0,8.17,0,44.95,20.43
72hpf,0,37.44,0,0,0,17.12,0,32.09,1.07
21Day,0,22.76,0,2.68,0,5.35,0,29.45,2.68
3Month,1.6,55.99,11.84,5.44,4.16,3.52,0,241.56,3.52
22Month,0,63.41,12.57,4.37,0,47.01,0.55,104.96,3.83
