stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,4.09,4.09
72hpf,0,0,0,1.07,8.56,3.21
21Day,1.34,0,0,0,5.35,1.34
3Month,6.08,2.56,6.08,0,0,0.32
22Month,9.29,0,2.19,0,0.55,1.09
