stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0
72hpf,4.28,0,0,1.07,2.14,21.4,0,0
21Day,0,1.34,1.34,0,0,5.35,0,1.34
3Month,0,22.08,395.78,7.68,2.24,2.24,1.92,4.8
22Month,0,7.11,17.49,0,0,0,0,1.09
