stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,12.26,0,0,0
72hpf,2.14,0,0,0,2.14,59.91,1.07,0,3.21
21Day,1.34,1.34,0,0,1.34,60.23,0,1.34,1.34
3Month,25.92,0,5.76,3.84,3.52,2.88,0,0.32,1.28
22Month,13.67,0,2.19,2.19,1.09,4.37,0,0.55,0.55
