stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
72hpf,0,0,0,1.07,1.07,0
21Day,0,0,0,0,0,1.34
3Month,0,0.64,0.32,1.92,0,0
22Month,1.64,0,0,0,0,0
