stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,4.09,0,0,0,4.09,0,0,0
72hpf,0,0,0,0,1.07,31.02,0,0,1.07
21Day,0,1.34,0,4.02,1.34,13.39,0,0,0
3Month,0,7.36,4.16,4.16,0.64,0,2.56,0.32,0.64
22Month,0.55,21.32,1.09,5.47,1.09,1.09,1.09,0,2.73
