stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0,4.09
72hpf,6.42,374.43,121.96,12.84,35.3,780.95,3.21,1620.73,241.77
21Day,6.69,242.27,108.42,74.96,41.49,223.54,0,269.05,183.38
