stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,0,4.09,0,16.35,0,0,8.17
72hpf,1.07,0,0,5.35,0,3.21,0,0,2.14
21Day,2.68,1.34,0,21.42,0,4.02,0,0,1.34
3Month,23.68,0,6.4,497.84,2.56,1.28,0,0.96,5.76
22Month,5.47,0,0,112.61,0,0.55,0.55,0,0.55
