stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
72hpf,1.07,0,0,0,0,1.07,1.07
21Day,5.35,1.34,0,0,0,0,1.34
3Month,5.44,0,0.64,0.96,0.32,0,0.32
22Month,19.68,0,0,1.64,0,0,1.64
