stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,0,1.07,0,0,0,0,0,0
21Day,0,1.34,10.71,0,0,0,0,0,1.34
3Month,0.32,69.11,979.36,13.44,4.48,1.92,0,9.28,6.72
22Month,0,28.43,107.69,2.19,0,0.55,1.09,0.55,3.28
