stage,Epithelial,Erythroid,Germ,Immune,Neuron,Stromal
72hpf,0,0,0,1.07,1.07,0
21Day,4.02,1.34,0,5.35,1.34,2.68
3Month,1.28,0,0.96,0.32,0,0
22Month,0.55,0,0.55,0,0,0
