stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,53.12,4.09,4.09
72hpf,1.07,6.42,1.07,1.07,0,1.07,32.09,0,8.56
21Day,0,20.08,0,0,2.68,1.34,9.37,0,8.03
3Month,0.64,31.99,0,173.73,4.8,2.56,1.6,0.64,3.84
22Month,1.09,18.59,0,3.28,5.47,0,0,0,1.09
